date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:54	34735/34735	---MCZ	200	added ('OK')	text/html	etag:%221472573572-1%22	https://chapters.bc.edu/chapter-5/edgar-allan-poe-rufus-wilmot-griswold-autographed-letter-may-29-1841?width=600&height=400&inline=true	C:/My%20Web%20Sites/testmirror/chapter-5/edgar-allan-poe-rufus-wilmot-griswold-autographed-letter-may-29-18419c3b.html	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-rufus-wilmot-griswold-autographed-letter-may-29-1841)
12:12:54	34593/34593	---M--	200	added ('OK')	image/jpeg	etag:%2228231-8721-4baadbef5cc1e%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/edgarallenpoelet00poee_0000.jpg?itok=2x0ABYEk	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/edgarallenpoelet00poee_00005eec.jpg	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-rufus-wilmot-griswold-autographed-letter-may-29-1841)
12:12:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:12:54%20GMT	https://chapters.bc.edu/node/25/previous	C:/My%20Web%20Sites/testmirror/node/25/previous	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-rufus-wilmot-griswold-autographed-letter-may-29-1841)
12:12:55	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:12:54%20GMT	https://chapters.bc.edu/node/25/next	C:/My%20Web%20Sites/testmirror/node/25/next	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-rufus-wilmot-griswold-autographed-letter-may-29-1841)
12:12:56	33516/33516	---MCZ	200	added ('OK')	text/html	etag:%221472573575-1%22	https://chapters.bc.edu/node/26	C:/My%20Web%20Sites/testmirror/node/26.html	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-1850)
12:12:56	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:12:55%20GMT	https://chapters.bc.edu/node/26/previous	C:/My%20Web%20Sites/testmirror/node/26/previous.44e.delayed	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-1850)
12:12:56	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:12:56%20GMT	https://chapters.bc.edu/node/26/next	C:/My%20Web%20Sites/testmirror/node/26/next	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-1850)
12:13:04	45973/45973	---M--	200	added ('OK')	image/jpeg	etag:%2228307-b395-4bba1aedc1ed0%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/longfellow-griswold.jpg?itok=CZXmtgTs	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/longfellow-griswold4231.jpg	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-1850)
12:13:05	33776/33776	---MCZ	200	added ('OK')	text/html	etag:%221472573584-1%22	https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-1850?width=600&height=400&inline=true	C:/My%20Web%20Sites/testmirror/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-18509c3b.html	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-1850)
12:13:05	0/-1	---M--	302	error ('')			https://chapters.bc.edu/node/26/previous	C:/My%20Web%20Sites/testmirror/node/26/previous.453.delayed	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-1850)
12:13:06	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:05%20GMT	https://chapters.bc.edu/node/26/next	C:/My%20Web%20Sites/testmirror/node/26/next	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-1850)
12:13:06	31088/31088	---M-Z	200	added ('OK')	text/html	etag:%221472573586-1%22	https://chapters.bc.edu/node/27	C:/My%20Web%20Sites/testmirror/node/27.html	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-messrs-welch-and-bigelow-april-23-1864)
12:13:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:06%20GMT	https://chapters.bc.edu/node/27/previous	C:/My%20Web%20Sites/testmirror/node/27/previous	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-messrs-welch-and-bigelow-april-23-1864)
12:13:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:07%20GMT	https://chapters.bc.edu/node/27/next	C:/My%20Web%20Sites/testmirror/node/27/next	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-messrs-welch-and-bigelow-april-23-1864)
12:13:07	134254/134254	---M--	200	added ('OK')	image/jpeg	etag:%2228025-20c6e-4aadd4ab48758%22	https://bostonliteraryhistory.com/sites/default/files/edgarallenpoelet00poee_0000.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/edgarallenpoelet00poee_0000.jpg	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-rufus-wilmot-griswold-autographed-letter-may-29-1841)
12:13:10	16936/16936	---M--	200	added ('OK')	image/jpeg	etag:%2228233-4228-4baadc18d092d%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/notebyhenrywadsw00long_0000.jpg?itok=fgbIqlUI	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/notebyhenrywadsw00long_0000d776.jpg	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-messrs-welch-and-bigelow-april-23-1864)
12:13:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:11%20GMT	https://chapters.bc.edu/node/27/previous	C:/My%20Web%20Sites/testmirror/node/27/previous.45a.delayed	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-messrs-welch-and-bigelow-april-23-1864)
12:13:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:11%20GMT	https://chapters.bc.edu/node/27/next	C:/My%20Web%20Sites/testmirror/node/27/next	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-messrs-welch-and-bigelow-april-23-1864)
12:13:12	31120/31120	---M-Z	200	added ('OK')	text/html	etag:%221472573591-1%22	https://chapters.bc.edu/node/40	C:/My%20Web%20Sites/testmirror/node/40.html	(from https://chapters.bc.edu/chapter-5/thomas-oldham-barlow-1824-1889-washington-irving-and-his-friends-sunnyside-engraving-based)
12:13:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:12%20GMT	https://chapters.bc.edu/node/40/previous	C:/My%20Web%20Sites/testmirror/node/40/previous	(from https://chapters.bc.edu/chapter-5/thomas-oldham-barlow-1824-1889-washington-irving-and-his-friends-sunnyside-engraving-based)
12:13:13	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:12%20GMT	https://chapters.bc.edu/node/40/next	C:/My%20Web%20Sites/testmirror/node/40/next	(from https://chapters.bc.edu/chapter-5/thomas-oldham-barlow-1824-1889-washington-irving-and-his-friends-sunnyside-engraving-based)
12:13:15	48899/48899	---M--	200	added ('OK')	image/jpeg	etag:%2228027-bf03-4aadd6e613815%22	https://bostonliteraryhistory.com/sites/default/files/notebyhenrywadsw00long_0000.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/notebyhenrywadsw00long_0000.jpg	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-messrs-welch-and-bigelow-april-23-1864)
12:13:19	145790/145790	---M--	200	added ('OK')	image/jpeg	etag:%2228306-2397e-4bba1ae34693c%22	https://bostonliteraryhistory.com/sites/default/files/longfellow-griswold.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/longfellow-griswold.jpg	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-rufus-wilmot-griswold-autographed-letter-september-28-1850)
12:13:19	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:19%20GMT	https://chapters.bc.edu/node/40/previous	C:/My%20Web%20Sites/testmirror/node/40/previous.461.delayed	(from https://chapters.bc.edu/chapter-5/thomas-oldham-barlow-1824-1889-washington-irving-and-his-friends-sunnyside-engraving-based)
12:13:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:19%20GMT	https://chapters.bc.edu/node/40/next	C:/My%20Web%20Sites/testmirror/node/40/next	(from https://chapters.bc.edu/chapter-5/thomas-oldham-barlow-1824-1889-washington-irving-and-his-friends-sunnyside-engraving-based)
12:13:20	33122/33122	---M--	200	added ('OK')	image/jpeg	etag:%2228234-8162-4baadc3fc53ab%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/WashIrv%26Friends_2.jpg?itok=0ISf9IF4	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/WashIrv&Friends_2ea9c.jpg	(from https://chapters.bc.edu/chapter-5/thomas-oldham-barlow-1824-1889-washington-irving-and-his-friends-sunnyside-engraving-based)
12:13:20	30700/30700	---M-Z	200	added ('OK')	text/html	etag:%221472573600-1%22	https://chapters.bc.edu/node/210	C:/My%20Web%20Sites/testmirror/node/210.html	(from https://chapters.bc.edu/chapter-5/athaniel-hawthorne-twice-told-tales-boston-john-b-russell-1837-4)
12:13:21	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:20%20GMT	https://chapters.bc.edu/node/210/previous	C:/My%20Web%20Sites/testmirror/node/210/previous	(from https://chapters.bc.edu/chapter-5/athaniel-hawthorne-twice-told-tales-boston-john-b-russell-1837-4)
12:13:21	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:21%20GMT	https://chapters.bc.edu/node/210/next	C:/My%20Web%20Sites/testmirror/node/210/next	(from https://chapters.bc.edu/chapter-5/athaniel-hawthorne-twice-told-tales-boston-john-b-russell-1837-4)
12:13:25	339220/339220	---M--	200	added ('OK')	image/jpeg	etag:%2228304-52d14-4bba19b735704%22	https://bostonliteraryhistory.com/sites/default/files/ourdeadsinger.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/ourdeadsinger.jpg	(from https://chapters.bc.edu/chapter-5/oliver-wendell-holmes-%e2%80%9cour-dead-singer%e2%80%9d-atlantic-monthly-june-1882)
12:13:26	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:25%20GMT	https://chapters.bc.edu/node/210/previous	C:/My%20Web%20Sites/testmirror/node/210/previous.468.delayed	(from https://chapters.bc.edu/chapter-5/athaniel-hawthorne-twice-told-tales-boston-john-b-russell-1837-4)
12:13:26	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:26%20GMT	https://chapters.bc.edu/node/210/next	C:/My%20Web%20Sites/testmirror/node/210/next	(from https://chapters.bc.edu/chapter-5/athaniel-hawthorne-twice-told-tales-boston-john-b-russell-1837-4)
12:13:27	50459/50459	---MCZ	200	added ('OK')	text/html	etag:%221472566518-1%22	https://chapters.bc.edu/node/32	C:/My%20Web%20Sites/testmirror/node/32.html	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-1842)
12:13:27	92204/92204	---M--	200	added ('OK')	image/jpeg	etag:%222802c-1682c-4aade55192b30%22	https://bostonliteraryhistory.com/sites/default/files/WashIrv%26Friends_2.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/WashIrv&Friends_2.jpg	(from https://chapters.bc.edu/chapter-5/thomas-oldham-barlow-1824-1889-washington-irving-and-his-friends-sunnyside-engraving-based)
12:13:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:27%20GMT	https://chapters.bc.edu/node/32/previous	C:/My%20Web%20Sites/testmirror/node/32/previous	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-1842)
12:13:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:28%20GMT	https://chapters.bc.edu/node/32/next	C:/My%20Web%20Sites/testmirror/node/32/next	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-1842)
12:13:31	65130/65130	---M--	200	added ('OK')	image/jpeg	etag:%222831d-fe6a-4bbb41f937645%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/twicetoldtales.jpg?itok=NIoPjLNN	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/twicetoldtalesea46.jpg	(from https://chapters.bc.edu/chapter-5/athaniel-hawthorne-twice-told-tales-boston-john-b-russell-1837-4)
12:13:33	50733/50733	---MCZ	200	added ('OK')	text/html	etag:%221472566611-1%22	https://chapters.bc.edu/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-1842?width=600&height=400&inline=true	C:/My%20Web%20Sites/testmirror/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-18429c3b.html	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-1842)
12:13:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:33%20GMT	https://chapters.bc.edu/node/32/previous	C:/My%20Web%20Sites/testmirror/node/32/previous	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-1842)
12:13:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:33%20GMT	https://chapters.bc.edu/node/32/next	C:/My%20Web%20Sites/testmirror/node/32/next	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-1842)
12:13:34	31424/31424	---M-Z	200	added ('OK')	text/html	etag:%221472573614-1%22	https://chapters.bc.edu/node/31	C:/My%20Web%20Sites/testmirror/node/31.html	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-unsigned-%e2%80%9ctwice-told-tales-nathaniel-hawthorne%e2%80%9d-north-american)
12:13:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:34%20GMT	https://chapters.bc.edu/node/31/previous	C:/My%20Web%20Sites/testmirror/node/31/previous	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-unsigned-%e2%80%9ctwice-told-tales-nathaniel-hawthorne%e2%80%9d-north-american)
12:13:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:13:35%20GMT	https://chapters.bc.edu/node/31/next	C:/My%20Web%20Sites/testmirror/node/31/next	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-unsigned-%e2%80%9ctwice-told-tales-nathaniel-hawthorne%e2%80%9d-north-american)
12:14:00	244356/244356	---M--	200	added ('OK')	image/jpeg	etag:%222831c-3ba84-4bbb41e082af9%22	https://bostonliteraryhistory.com/sites/default/files/twicetoldtales.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/twicetoldtales.jpg	(from https://chapters.bc.edu/chapter-5/athaniel-hawthorne-twice-told-tales-boston-john-b-russell-1837-4)
12:14:32	390991/390991	---M--	200	added ('OK')	image/png	etag:%2228236-5f74f-4baadc5409380%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/Picture%2020.png?itok=d6Yrf-F5	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/Picture%2020fe22.png	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-1842)
12:14:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:32%20GMT	https://chapters.bc.edu/node/31/previous	C:/My%20Web%20Sites/testmirror/node/31/previous.477.delayed	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-unsigned-%e2%80%9ctwice-told-tales-nathaniel-hawthorne%e2%80%9d-north-american)
12:14:33	398709/398709	---M--	200	added ('OK')	image/png	etag:%2228091-61575-4acec5ee398e8%22	https://bostonliteraryhistory.com/sites/default/files/Picture%2020.png	C:/My%20Web%20Sites/testmirror/sites/default/files/Picture%2020.png	(from https://chapters.bc.edu/chapter-5/edgar-allan-poe-%e2%80%9creview-twice-told-tales%e2%80%9d-graham%e2%80%99s-magazine-may-1842)
12:14:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:33%20GMT	https://chapters.bc.edu/node/31/next	C:/My%20Web%20Sites/testmirror/node/31/next	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-unsigned-%e2%80%9ctwice-told-tales-nathaniel-hawthorne%e2%80%9d-north-american)
12:14:34	35987/35987	---MCZ	200	added ('OK')	text/html	etag:%221472573673-1%22	https://chapters.bc.edu/node/41	C:/My%20Web%20Sites/testmirror/node/41.html	(from https://chapters.bc.edu/chapter-5/chapter-5-conclusion)
12:14:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:33%20GMT	https://chapters.bc.edu/node/41/previous	C:/My%20Web%20Sites/testmirror/node/41/previous.47a.delayed	(from https://chapters.bc.edu/chapter-5/chapter-5-conclusion)
12:14:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:34%20GMT	https://chapters.bc.edu/node/41/next	C:/My%20Web%20Sites/testmirror/node/41/next	(from https://chapters.bc.edu/chapter-5/chapter-5-conclusion)
12:14:34	0/-1	---M--	302	error ('')			https://chapters.bc.edu/node/41/previous	C:/My%20Web%20Sites/testmirror/node/41/previous.47d.delayed	(from https://chapters.bc.edu/chapter-5/chapter-5-conclusion)
12:14:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:34%20GMT	https://chapters.bc.edu/node/41/next	C:/My%20Web%20Sites/testmirror/node/41/next	(from https://chapters.bc.edu/chapter-5/chapter-5-conclusion)
12:14:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:35%20GMT	https://chapters.bc.edu/node/43/previous	C:/My%20Web%20Sites/testmirror/node/43/previous	(from https://chapters.bc.edu/node/43)
12:14:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:35%20GMT	https://chapters.bc.edu/node/43/next	C:/My%20Web%20Sites/testmirror/node/43/next	(from https://chapters.bc.edu/node/43)
12:14:36	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:35%20GMT	https://chapters.bc.edu/node/43/previous	C:/My%20Web%20Sites/testmirror/node/43/previous	(from https://chapters.bc.edu/node/43)
12:14:36	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:36%20GMT	https://chapters.bc.edu/node/43/next	C:/My%20Web%20Sites/testmirror/node/43/next	(from https://chapters.bc.edu/node/43)
12:14:37	30137/30137	---M-Z	200	added ('OK')	text/html	etag:%221472573676-1%22	https://chapters.bc.edu/node/144	C:/My%20Web%20Sites/testmirror/node/144.html	(from https://chapters.bc.edu/chapter-6/gilbert-stuart-1755%e2%80%931828-portrait-jeremiah-allen-ca-1808-oil-panel)
12:14:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:37%20GMT	https://chapters.bc.edu/node/144/previous	C:/My%20Web%20Sites/testmirror/node/144/previous	(from https://chapters.bc.edu/chapter-6/gilbert-stuart-1755%e2%80%931828-portrait-jeremiah-allen-ca-1808-oil-panel)
12:14:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:37%20GMT	https://chapters.bc.edu/node/144/next	C:/My%20Web%20Sites/testmirror/node/144/next	(from https://chapters.bc.edu/chapter-6/gilbert-stuart-1755%e2%80%931828-portrait-jeremiah-allen-ca-1808-oil-panel)
12:14:45	67566/67566	---M--	200	added ('OK')	image/jpeg	etag:%2228248-107ee-4bb2b371b6d48%22	https://chapters.bc.edu/sites/default/files/twicetoldtales00hawt_0007_0.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/twicetoldtales00hawt_0007_0.jpg	(from https://chapters.bc.edu/chapter-5/chapter-5-conclusion)
12:14:47	454289/454289	---M--	200	added ('OK')	image/png	etag:%2228092-6ee91-4acec698a86b7%22	https://bostonliteraryhistory.com/sites/default/files/Picture%2021.png	C:/My%20Web%20Sites/testmirror/sites/default/files/Picture%2021.png	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-unsigned-%e2%80%9ctwice-told-tales-nathaniel-hawthorne%e2%80%9d-north-american)
12:14:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:48%20GMT	https://chapters.bc.edu/node/144/previous	C:/My%20Web%20Sites/testmirror/node/144/previous.488.delayed	(from https://chapters.bc.edu/chapter-6/gilbert-stuart-1755%e2%80%931828-portrait-jeremiah-allen-ca-1808-oil-panel)
12:14:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:48%20GMT	https://chapters.bc.edu/node/144/next	C:/My%20Web%20Sites/testmirror/node/144/next	(from https://chapters.bc.edu/chapter-6/gilbert-stuart-1755%e2%80%931828-portrait-jeremiah-allen-ca-1808-oil-panel)
12:14:49	30263/30263	---M-Z	200	added ('OK')	text/html	etag:%221472573688-1%22	https://chapters.bc.edu/node/145	C:/My%20Web%20Sites/testmirror/node/145.html	(from https://chapters.bc.edu/chapter-6/massachusetts-general-court-%e2%80%9c-act-preventing-stage-plays-and-other-theatrical)
12:14:49	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:49%20GMT	https://chapters.bc.edu/node/145/previous	C:/My%20Web%20Sites/testmirror/node/145/previous	(from https://chapters.bc.edu/chapter-6/massachusetts-general-court-%e2%80%9c-act-preventing-stage-plays-and-other-theatrical)
12:14:49	28599/28599	---M--	200	added ('OK')	image/jpeg	etag:%2228290-6fb7-4bb62451695c3%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/1126_allen_35mm_work.jpg?itok=ZvwJ71xr	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/1126_allen_35mm_workd1b6.jpg	(from https://chapters.bc.edu/chapter-6/gilbert-stuart-1755%e2%80%931828-portrait-jeremiah-allen-ca-1808-oil-panel)
12:14:50	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:49%20GMT	https://chapters.bc.edu/node/145/next	C:/My%20Web%20Sites/testmirror/node/145/next	(from https://chapters.bc.edu/chapter-6/massachusetts-general-court-%e2%80%9c-act-preventing-stage-plays-and-other-theatrical)
12:14:58	50633/50633	---M--	200	added ('OK')	image/jpeg	etag:%22281cd-c5c9-4ba5acb1156cc%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/1750act.jpg?itok=nTuM_Hh8	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/1750actcc6e.jpg	(from https://chapters.bc.edu/chapter-6/massachusetts-general-court-%e2%80%9c-act-preventing-stage-plays-and-other-theatrical)
12:14:59	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:58%20GMT	https://chapters.bc.edu/node/145/previous	C:/My%20Web%20Sites/testmirror/node/145/previous.48f.delayed	(from https://chapters.bc.edu/chapter-6/massachusetts-general-court-%e2%80%9c-act-preventing-stage-plays-and-other-theatrical)
12:14:59	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:14:59%20GMT	https://chapters.bc.edu/node/145/next	C:/My%20Web%20Sites/testmirror/node/145/next	(from https://chapters.bc.edu/chapter-6/massachusetts-general-court-%e2%80%9c-act-preventing-stage-plays-and-other-theatrical)
12:14:59	30446/30446	---M-Z	200	added ('OK')	text/html	etag:%221472573699-1%22	https://chapters.bc.edu/node/146	C:/My%20Web%20Sites/testmirror/node/146.html	(from https://chapters.bc.edu/chapter-6/joseph-tisdale-1736%e2%80%9368-%e2%80%9cagainst-bill-then-house-preventing-stage-plays-and-other)
12:15:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:15:00%20GMT	https://chapters.bc.edu/node/146/previous	C:/My%20Web%20Sites/testmirror/node/146/previous	(from https://chapters.bc.edu/chapter-6/joseph-tisdale-1736%e2%80%9368-%e2%80%9cagainst-bill-then-house-preventing-stage-plays-and-other)
12:15:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:15:00%20GMT	https://chapters.bc.edu/node/146/next	C:/My%20Web%20Sites/testmirror/node/146/next	(from https://chapters.bc.edu/chapter-6/joseph-tisdale-1736%e2%80%9368-%e2%80%9cagainst-bill-then-house-preventing-stage-plays-and-other)
12:15:02	77111/77111	---M--	200	added ('OK')	image/jpeg	etag:%2228144-12d37-4b880669a559a%22	https://bostonliteraryhistory.com/sites/default/files/1750act.jpg	C:/My%20Web%20Sites/testmirror/sites/default/files/1750act.jpg	(from https://chapters.bc.edu/chapter-6/massachusetts-general-court-%e2%80%9c-act-preventing-stage-plays-and-other-theatrical)
12:15:17	485500/485500	---M--	200	added ('OK')	image/png	etag:%2228237-7687c-4baadc591535f%22	https://bostonliteraryhistory.com/sites/default/files/styles/large/public/Picture%2021.png?itok=HiHf3efa	C:/My%20Web%20Sites/testmirror/sites/default/files/styles/large/public/Picture%20210344.png	(from https://chapters.bc.edu/chapter-5/henry-wadsworth-longfellow-unsigned-%e2%80%9ctwice-told-tales-nathaniel-hawthorne%e2%80%9d-north-american)
12:15:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:15:17%20GMT	https://chapters.bc.edu/node/146/previous	C:/My%20Web%20Sites/testmirror/node/146/previous.496.delayed	(from https://chapters.bc.edu/chapter-6/joseph-tisdale-1736%e2%80%9368-%e2%80%9cagainst-bill-then-house-preventing-stage-plays-and-other)
12:15:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:15:18%20GMT	https://chapters.bc.edu/node/146/next	C:/My%20Web%20Sites/testmirror/node/146/next	(from https://chapters.bc.edu/chapter-6/joseph-tisdale-1736%e2%80%9368-%e2%80%9cagainst-bill-then-house-preventing-stage-plays-and-other)
12:15:19	30489/30489	---MCZ	200	added ('OK')	text/html	etag:%221472573718-1%22	https://chapters.bc.edu/node/148	C:/My%20Web%20Sites/testmirror/node/148.html	(from https://chapters.bc.edu/chapter-6/theater-yes-john-quincy-adams)
12:15:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2030%20Aug%202016%2016:15:20%20GMT	https://chapters.bc.edu/node/148/previous	C:/My%20Web%20Sites/testmirror/node/148/previous	(from https://chapters.bc.edu/chapter-6/theater-yes-john-quincy-adams)
